id;fecha_echo;sexo;edad;estado_civil;modalidad_id;barrio_id;bien_id;color_id;lugar_id;grupo_bien_id;sede_receptora_id;arma_medio_id
DEFAULT;2003-01-25T15:00:00.000-05:00;Mujer;51;Casado(a);11;8;91;3;2;5;9;2
DEFAULT;2003-01-25T15:00:00.000-05:00;Mujer;51;Sin dato;14;139;21;9;2;2;16;3
DEFAULT;2003-01-26T18:30:00.000-05:00;Hombre;34;Casado(a);11;102;114;13;9;1;9;4
DEFAULT;2003-01-26T20:50:00.000-05:00;Mujer;43;Casado(a);3;171;117;10;6;3;4;6
DEFAULT;2003-01-26T18:30:00.000-05:00;Hombre;34;Sin dato;8;180;94;2;3;4;2;3
DEFAULT;2003-01-26T20:50:00.000-05:00;Mujer;43;Sin dato;2;122;109;11;1;1;4;6
DEFAULT;2003-01-27T16:50:00.000-05:00;Hombre;71;Casado(a);13;14;118;3;7;2;16;6
DEFAULT;2003-01-27T16:50:00.000-05:00;Hombre;71;Sin dato;9;88;3;10;9;2;15;6
DEFAULT;2003-02-01T14:30:00.000-05:00;Hombre;32;Soltero(a);1;99;106;12;7;2;16;2
DEFAULT;2003-02-01T18:00:00.000-05:00;Hombre;47;Casado(a);1;125;22;8;11;4;3;1
DEFAULT;2003-02-01T11:00:00.000-05:00;Mujer;28;Casado(a);12;68;53;9;4;1;1;3
DEFAULT;2003-02-01T14:30:00.000-05:00;Hombre;32;Sin dato;7;183;64;12;1;1;8;6
DEFAULT;2003-02-01T18:00:00.000-05:00;Hombre;47;Sin dato;8;196;48;2;6;3;16;8
DEFAULT;2003-02-01T11:00:00.000-05:00;Mujer;28;Sin dato;11;128;35;1;4;3;12;1
DEFAULT;2003-02-02T04:00:00.000-05:00;Mujer;25;Soltero(a);12;81;41;6;11;2;9;1
DEFAULT;2003-02-02T14:45:00.000-05:00;Hombre;49;Casado(a);5;198;23;5;3;3;4;6
DEFAULT;2003-02-02T14:45:00.000-05:00;Hombre;49;Sin dato;12;155;22;6;9;4;12;7
DEFAULT;2003-02-02T04:00:00.000-05:00;Mujer;25;Sin dato;4;34;115;5;6;4;8;3
DEFAULT;2003-02-05T12:00:00.000-05:00;Mujer;32;Casado(a);1;36;30;4;9;5;5;1
DEFAULT;2003-02-05T12:00:00.000-05:00;Mujer;32;Sin dato;14;116;68;1;4;4;14;5
DEFAULT;2003-02-09T02:00:00.000-05:00;Mujer;38;Soltero(a);7;214;47;2;6;2;12;7
DEFAULT;2003-02-09T20:30:00.000-05:00;Mujer;35;Uni? marital de hecho;7;4;31;12;3;4;3;1
DEFAULT;2003-02-09T20:30:00.000-05:00;Mujer;35;Sin dato;8;117;91;4;8;4;15;3
DEFAULT;2003-02-09T02:00:00.000-05:00;Mujer;38;Sin dato;10;207;8;3;12;3;4;2
DEFAULT;2003-02-11T14:00:00.000-05:00;Mujer;27;Uni? marital de hecho;8;75;41;9;4;4;6;4
DEFAULT;2003-02-11T14:00:00.000-05:00;Mujer;27;Sin dato;10;237;53;4;10;4;13;8
DEFAULT;2003-02-14T10:15:00.000-05:00;Hombre;26;Soltero(a);5;83;116;4;1;5;15;2
DEFAULT;2003-02-14T10:15:00.000-05:00;Hombre;26;Sin dato;14;102;93;10;11;5;11;5
DEFAULT;2003-02-15T17:30:00.000-05:00;Mujer;51;Casado(a);13;117;114;5;12;1;11;3
DEFAULT;2003-02-15T16:00:00.000-05:00;Hombre;54;Casado(a);6;108;77;13;8;1;9;4
DEFAULT;2003-02-15T20:00:00.000-05:00;Mujer;38;Casado(a);7;110;23;4;2;4;4;6
DEFAULT;2003-02-15T23:00:00.000-05:00;Hombre;22;Soltero(a);5;129;110;13;1;3;15;6
DEFAULT;2003-02-15T20:00:00.000-05:00;Mujer;38;Sin dato;6;225;107;8;9;1;9;8
DEFAULT;2003-02-15T16:00:00.000-05:00;Hombre;54;Sin dato;1;91;110;8;1;5;15;3
DEFAULT;2003-02-15T23:00:00.000-05:00;Hombre;22;Sin dato;3;149;118;10;2;5;3;7
DEFAULT;2003-02-15T17:30:00.000-05:00;Mujer;51;Sin dato;13;4;35;7;2;5;2;5
DEFAULT;2003-02-16T14:30:00.000-05:00;Mujer;69;Casado(a);14;161;101;7;3;3;7;1
DEFAULT;2003-02-16T15:00:00.000-05:00;Hombre;40;Soltero(a);13;199;10;10;10;4;3;1
DEFAULT;2003-02-16T18:30:00.000-05:00;Mujer;28;Soltero(a);13;78;82;9;9;2;5;4
DEFAULT;2003-02-16T18:40:00.000-05:00;Hombre;40;Casado(a);13;136;41;13;8;2;3;5
DEFAULT;2003-02-16T14:30:00.000-05:00;Mujer;69;Sin dato;1;68;23;9;12;4;10;1
DEFAULT;2003-02-16T18:40:00.000-05:00;Hombre;40;Sin dato;11;77;102;9;12;4;6;1
DEFAULT;2003-02-16T15:00:00.000-05:00;Hombre;40;Sin dato;2;231;6;4;10;3;9;7
DEFAULT;2003-02-16T18:30:00.000-05:00;Mujer;28;Sin dato;13;176;62;7;9;4;12;6
DEFAULT;2003-02-17T15:00:00.000-05:00;Mujer;46;Divorciado(a);4;189;87;3;6;1;4;8
DEFAULT;2003-02-17T17:00:00.000-05:00;Hombre;34;Casado(a);8;223;14;13;3;5;16;7
DEFAULT;2003-02-17T15:00:00.000-05:00;Mujer;46;Sin dato;4;213;81;3;5;4;8;2
DEFAULT;2003-02-17T17:00:00.000-05:00;Hombre;34;Sin dato;13;42;59;4;3;4;11;4
DEFAULT;2003-02-18T02:00:00.000-05:00;Hombre;65;Casado(a);3;9;116;6;5;5;4;7
DEFAULT;2003-02-18T02:00:00.000-05:00;Hombre;65;Sin dato;6;245;76;2;10;3;11;5
DEFAULT;2003-02-22T02:00:00.000-05:00;Hombre;35;Casado(a);13;175;59;7;8;1;3;1
DEFAULT;2003-02-22T12:30:00.000-05:00;Mujer;23;Soltero(a);13;51;42;7;5;2;2;7
DEFAULT;2003-02-22T22:00:00.000-05:00;Hombre;36;Casado(a);8;123;100;8;1;4;3;2
DEFAULT;2003-02-22T02:00:00.000-05:00;Hombre;35;Sin dato;11;66;85;6;8;3;14;6
DEFAULT;2003-02-22T12:30:00.000-05:00;Mujer;23;Sin dato;5;63;96;4;6;1;3;3
DEFAULT;2003-02-22T22:00:00.000-05:00;Hombre;36;Sin dato;4;180;69;10;7;1;2;3
DEFAULT;2003-02-23T15:00:00.000-05:00;Mujer;72;Casado(a);3;132;89;4;12;4;11;4
DEFAULT;2003-02-23T15:00:00.000-05:00;Mujer;72;Sin dato;8;211;101;9;3;1;4;4
DEFAULT;2003-02-24T13:45:00.000-05:00;Hombre;32;Soltero(a);3;189;5;2;5;1;1;6
DEFAULT;2003-02-24T11:00:00.000-05:00;Mujer;43;Casado(a);9;74;89;12;3;1;6;3
DEFAULT;2003-02-24T13:45:00.000-05:00;Hombre;32;Sin dato;2;173;112;5;4;2;10;7
DEFAULT;2003-02-24T11:00:00.000-05:00;Mujer;43;Sin dato;7;119;32;1;10;5;6;8
DEFAULT;2003-02-25T16:00:00.000-05:00;Hombre;45;Casado(a);5;28;83;8;7;5;3;2
DEFAULT;2003-02-25T16:00:00.000-05:00;Hombre;45;Sin dato;5;110;28;6;6;3;3;3
DEFAULT;2003-02-26T10:15:00.000-05:00;Hombre;45;Casado(a);6;111;91;10;10;5;1;5
DEFAULT;2003-02-26T10:15:00.000-05:00;Hombre;45;Sin dato;2;11;74;8;2;1;13;2
DEFAULT;2003-03-01T16:00:00.000-05:00;Mujer;24;Soltero(a);10;9;46;6;11;4;13;3
DEFAULT;2003-03-01T16:00:00.000-05:00;Mujer;24;Soltero(a);4;91;68;3;3;5;1;5
DEFAULT;2003-03-01T16:00:00.000-05:00;Mujer;24;Sin dato;5;56;69;3;11;4;11;4
DEFAULT;2003-03-01T16:00:00.000-05:00;Mujer;24;Sin dato;1;207;106;7;9;4;16;8
DEFAULT;2003-03-03T17:45:00.000-05:00;Mujer;36;Casado(a);10;90;109;3;6;2;5;4
DEFAULT;2003-03-03T17:45:00.000-05:00;Mujer;36;Casado(a);7;193;66;9;2;4;13;6
DEFAULT;2003-03-03T17:45:00.000-05:00;Mujer;36;Sin dato;1;190;97;9;7;5;3;6
DEFAULT;2003-03-03T17:45:00.000-05:00;Mujer;36;Sin dato;6;238;97;6;3;2;10;7
DEFAULT;2003-03-08T19:00:00.000-05:00;Hombre;35;Casado(a);4;43;89;5;5;5;15;2
DEFAULT;2003-03-08T19:00:00.000-05:00;Hombre;35;Sin dato;4;108;7;3;12;4;13;7
DEFAULT;2003-03-09T17:00:00.000-05:00;Hombre;26;Soltero(a);5;82;94;8;7;5;12;4
DEFAULT;2003-03-09T17:00:00.000-05:00;Hombre;26;Sin dato;14;240;53;5;3;2;15;4
DEFAULT;2003-03-10T16:00:00.000-05:00;Mujer;30;Soltero(a);1;236;97;13;2;4;7;7
DEFAULT;2003-03-10T16:00:00.000-05:00;Mujer;30;Sin dato;14;140;72;9;7;4;4;6
DEFAULT;2003-03-11T11:00:00.000-05:00;Mujer;62;Casado(a);3;149;10;9;11;4;11;6
DEFAULT;2003-03-11T11:00:00.000-05:00;Mujer;62;Sin dato;2;202;30;12;11;4;12;6
DEFAULT;2003-03-12T09:30:00.000-05:00;Hombre;74;Casado(a);2;147;19;3;1;2;6;3
DEFAULT;2003-03-12T09:30:00.000-05:00;Hombre;74;Sin dato;8;119;6;1;12;1;9;7
DEFAULT;2003-03-16T04:00:00.000-05:00;Hombre;23;Soltero(a);9;115;53;8;9;5;3;2
DEFAULT;2003-03-16T04:00:00.000-05:00;Hombre;23;Sin dato;14;147;2;9;11;1;1;5
DEFAULT;2003-03-19T19:30:00.000-05:00;Hombre;25;Soltero(a);14;60;30;4;6;4;10;1
DEFAULT;2003-03-19T19:30:00.000-05:00;Hombre;25;Sin dato;4;179;46;3;3;5;8;7
DEFAULT;2003-03-21T18:45:00.000-05:00;Mujer;23;Soltero(a);8;148;85;13;11;2;3;4
DEFAULT;2003-03-21T18:45:00.000-05:00;Mujer;23;Sin dato;7;98;11;9;3;3;11;5
DEFAULT;2003-03-23T17:00:00.000-05:00;Mujer;27;Soltero(a);5;185;113;9;12;1;3;1
DEFAULT;2003-03-23T17:00:00.000-05:00;Mujer;27;Sin dato;4;117;81;7;10;3;11;6
DEFAULT;2003-03-25T09:45:00.000-05:00;Mujer;23;Soltero(a);4;82;102;8;6;1;15;8
DEFAULT;2003-03-25T16:45:00.000-05:00;Hombre;31;Uni? marital de hecho;8;174;53;2;2;2;7;4
DEFAULT;2003-03-25T09:45:00.000-05:00;Mujer;23;Sin dato;1;142;83;13;4;2;2;5
DEFAULT;2003-03-25T16:45:00.000-05:00;Hombre;31;Sin dato;10;132;14;1;12;3;12;8
DEFAULT;2003-04-03T00:15:00.000-05:00;Hombre;20;Soltero(a);8;239;117;7;4;4;5;7
DEFAULT;2003-04-03T10:30:00.000-05:00;Mujer;32;Soltero(a);1;61;94;12;12;1;10;3
DEFAULT;2003-04-03T12:30:00.000-05:00;Hombre;36;Soltero(a);3;243;105;10;11;1;1;6
DEFAULT;2003-04-03T16:30:00.000-05:00;Mujer;39;Soltero(a);3;125;32;13;3;4;9;3
DEFAULT;2003-04-03T00:15:00.000-05:00;Hombre;20;Sin dato;12;68;91;8;11;5;15;5
DEFAULT;2003-04-03T12:30:00.000-05:00;Hombre;36;Sin dato;3;123;55;6;6;3;14;7
DEFAULT;2003-04-03T10:30:00.000-05:00;Mujer;32;Sin dato;8;34;13;4;2;1;1;5
DEFAULT;2003-04-03T16:30:00.000-05:00;Mujer;39;Sin dato;9;182;121;5;12;3;6;2
DEFAULT;2003-04-04T11:00:00.000-05:00;Hombre;31;Soltero(a);2;214;5;4;10;5;14;6
DEFAULT;2003-04-04T07:30:00.000-05:00;Hombre;47;Casado(a);10;94;19;12;3;5;10;7
DEFAULT;2003-04-04T14:40:00.000-05:00;Mujer;52;Casado(a);7;228;46;6;11;5;14;6
DEFAULT;2003-04-04T11:00:00.000-05:00;Hombre;31;Sin dato;10;28;7;3;10;3;7;6
DEFAULT;2003-04-04T14:40:00.000-05:00;Mujer;52;Sin dato;11;58;57;3;7;2;12;5
DEFAULT;2003-04-04T07:30:00.000-05:00;Hombre;47;Sin dato;3;172;38;8;4;4;7;2
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Soltero(a);4;190;16;12;2;3;10;7
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Soltero(a);9;113;37;7;1;4;5;1
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Soltero(a);7;222;47;12;7;3;10;5
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Soltero(a);5;245;98;3;1;2;8;7
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Soltero(a);3;245;44;11;1;4;8;3
DEFAULT;2003-04-05T23:45:00.000-05:00;Hombre;39;Uni? marital de hecho;1;5;75;11;2;4;16;4
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Sin dato;7;238;87;9;1;1;10;5
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Sin dato;1;117;72;12;6;3;7;3
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Sin dato;7;191;76;11;4;3;15;7
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Sin dato;1;37;33;5;6;2;7;8
DEFAULT;2003-04-05T16:00:00.000-05:00;Mujer;22;Sin dato;8;144;47;11;1;2;7;3
DEFAULT;2003-04-05T23:45:00.000-05:00;Hombre;39;Sin dato;2;205;103;1;8;3;14;4
DEFAULT;2003-04-08T14:00:00.000-05:00;Hombre;67;Casado(a);1;100;100;7;3;3;9;1
DEFAULT;2003-04-08T15:20:00.000-05:00;Mujer;21;Soltero(a);13;230;22;3;6;1;9;3
DEFAULT;2003-04-08T16:00:00.000-05:00;Hombre;27;Uni? marital de hecho;2;73;30;12;1;2;2;2
DEFAULT;2003-04-08T20:45:00.000-05:00;Mujer;36;Casado(a);14;106;121;5;1;5;12;1
DEFAULT;2003-04-08T14:00:00.000-05:00;Hombre;67;Sin dato;3;190;20;5;11;2;7;8
DEFAULT;2003-04-08T15:20:00.000-05:00;Mujer;21;Sin dato;10;21;62;7;9;5;16;7
DEFAULT;2003-04-08T16:00:00.000-05:00;Hombre;27;Sin dato;5;145;18;2;8;3;8;7
DEFAULT;2003-04-08T20:45:00.000-05:00;Mujer;36;Sin dato;1;213;96;12;2;3;3;3
DEFAULT;2003-04-09T09:05:00.000-05:00;Mujer;44;Soltero(a);8;245;77;4;3;5;12;2
DEFAULT;2003-04-09T11:00:00.000-05:00;Hombre;44;Casado(a);12;27;104;6;12;5;14;1
DEFAULT;2003-04-09T11:00:00.000-05:00;Hombre;44;Sin dato;2;194;11;2;4;5;15;1
DEFAULT;2003-04-09T09:05:00.000-05:00;Mujer;44;Sin dato;7;185;39;6;5;1;1;7
DEFAULT;2003-04-13T09:30:00.000-05:00;Hombre;40;Soltero(a);7;220;33;3;8;5;16;5
DEFAULT;2003-04-13T14:00:00.000-05:00;Hombre;40;Soltero(a);12;209;110;5;9;3;4;5
DEFAULT;2003-04-13T09:30:00.000-05:00;Hombre;40;Sin dato;2;63;78;12;11;2;16;2
DEFAULT;2003-04-13T14:00:00.000-05:00;Hombre;40;Sin dato;10;168;118;1;5;4;15;7
DEFAULT;2003-04-15T15:00:00.000-05:00;Mujer;31;Soltero(a);11;203;44;2;8;1;1;2
DEFAULT;2003-04-15T15:00:00.000-05:00;Mujer;31;Sin dato;6;115;23;7;8;2;6;6
DEFAULT;2003-04-16T00:15:00.000-05:00;Mujer;23;Uni? marital de hecho;4;130;24;11;6;3;9;6
DEFAULT;2003-04-16T01:30:00.000-05:00;Hombre;27;Casado(a);10;92;98;2;10;5;5;3
DEFAULT;2003-04-16T13:00:00.000-05:00;Hombre;29;Casado(a);9;62;66;12;2;4;10;7
DEFAULT;2003-04-16T00:15:00.000-05:00;Mujer;23;Sin dato;12;192;17;6;8;4;16;5
DEFAULT;2003-04-16T01:30:00.000-05:00;Hombre;27;Sin dato;4;192;83;11;12;5;3;3
DEFAULT;2003-04-16T13:00:00.000-05:00;Hombre;29;Sin dato;8;245;54;1;8;2;15;8
DEFAULT;2003-04-17T14:45:00.000-05:00;Hombre;30;Soltero(a);13;109;53;4;9;4;15;2
DEFAULT;2003-04-17T14:45:00.000-05:00;Hombre;30;Soltero(a);14;204;104;4;1;5;6;5
DEFAULT;2003-04-17T14:45:00.000-05:00;Hombre;30;Soltero(a);3;242;7;7;9;4;13;5
DEFAULT;2003-04-17T14:45:00.000-05:00;Hombre;30;Sin dato;2;179;24;11;8;5;1;5
DEFAULT;2003-04-17T14:45:00.000-05:00;Hombre;30;Sin dato;12;176;104;5;2;4;15;7
DEFAULT;2003-04-17T14:45:00.000-05:00;Hombre;30;Sin dato;2;223;5;4;6;2;10;7
DEFAULT;2003-04-18T22:30:00.000-05:00;Hombre;38;Divorciado(a);14;25;99;7;11;2;4;1
DEFAULT;2003-04-18T22:30:00.000-05:00;Hombre;38;Sin dato;6;225;48;2;3;5;15;3
DEFAULT;2003-04-19T18:00:00.000-05:00;Hombre;40;Casado(a);7;1;12;9;8;4;16;5
DEFAULT;2003-04-19T14:00:00.000-05:00;Mujer;31;Casado(a);6;62;91;2;10;3;13;1
DEFAULT;2003-04-19T18:00:00.000-05:00;Hombre;40;Sin dato;7;119;2;7;8;4;6;7
DEFAULT;2003-04-19T14:00:00.000-05:00;Mujer;31;Sin dato;10;125;48;4;9;3;15;4
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Casado(a);14;89;75;11;2;3;2;1
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Casado(a);11;97;44;3;11;3;1;4
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Casado(a);10;189;62;9;8;2;7;4
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Casado(a);6;25;100;9;4;4;16;4
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Casado(a);7;244;60;6;7;1;14;4
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Casado(a);13;90;21;12;7;2;4;2
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Casado(a);2;110;30;3;3;2;12;8
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Casado(a);13;30;65;11;8;4;12;3
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Casado(a);9;51;15;11;12;4;10;8
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Casado(a);9;64;86;2;8;1;10;3
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Casado(a);3;122;117;8;3;2;15;5
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Divorciado(a);2;43;34;1;1;4;15;8
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Divorciado(a);5;61;52;7;10;4;5;2
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Divorciado(a);12;211;37;1;8;2;13;4
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Casado(a);4;91;31;13;4;1;1;1
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Casado(a);7;142;107;11;7;2;16;1
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Casado(a);7;232;40;7;3;3;13;3
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Divorciado(a);1;123;39;5;3;5;9;3
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Sin dato;2;98;81;1;7;3;13;5
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Sin dato;12;45;33;9;8;3;11;7
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Sin dato;7;246;13;6;11;3;14;7
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Sin dato;5;77;32;7;10;4;4;7
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Sin dato;6;158;59;6;11;1;5;8
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Sin dato;10;183;72;13;11;4;16;4
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Sin dato;12;41;15;9;7;3;7;5
DEFAULT;2003-04-20T16:10:00.000-05:00;Hombre;49;Sin dato;2;199;42;13;2;2;12;8
DEFAULT;2003-04-20T14:15:00.000-05:00;Hombre;24;Sin dato;7;65;35;7;4;5;2;5
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Sin dato;11;198;120;8;5;1;16;8
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Sin dato;5;167;31;6;5;4;2;1
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Sin dato;4;124;98;6;5;2;13;4
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Sin dato;3;2;92;12;11;2;9;1
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Sin dato;7;33;71;5;10;4;10;6
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Sin dato;5;200;41;2;8;5;3;8
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Sin dato;12;20;36;8;8;4;6;6
DEFAULT;2003-04-20T12:00:00.000-05:00;Hombre;35;Sin dato;7;161;5;2;2;1;14;5
DEFAULT;2003-04-20T20:00:00.000-05:00;Hombre;30;Sin dato;14;132;84;13;2;2;11;6
DEFAULT;2003-04-22T01:00:00.000-05:00;Hombre;30;Uni? marital de hecho;8;134;101;12;6;3;12;4
DEFAULT;2003-04-22T04:00:00.000-05:00;Hombre;30;Casado(a);12;52;59;12;2;5;10;5
DEFAULT;2003-04-22T01:00:00.000-05:00;Hombre;30;Uni? marital de hecho;12;41;15;12;12;4;16;7
DEFAULT;2003-04-22T01:00:00.000-05:00;Hombre;30;Sin dato;9;160;94;11;2;2;12;5
DEFAULT;2003-04-22T01:00:00.000-05:00;Hombre;30;Sin dato;14;66;92;4;12;1;14;1
DEFAULT;2003-04-22T04:00:00.000-05:00;Hombre;30;Sin dato;10;206;106;4;7;2;1;7
DEFAULT;2003-04-23T00:30:00.000-05:00;Mujer;50;Casado(a);7;44;39;11;10;5;12;8
DEFAULT;2003-04-23T00:30:00.000-05:00;Mujer;50;Sin dato;8;68;19;4;6;3;10;4
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Uni? marital de hecho;11;242;39;12;11;5;14;1
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Uni? marital de hecho;2;227;39;5;2;3;4;8
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Uni? marital de hecho;5;56;42;7;6;2;8;3
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Uni? marital de hecho;7;245;10;9;5;3;3;4
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Sin dato;14;1;36;10;6;5;6;4
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Sin dato;7;115;103;6;3;3;12;5
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Sin dato;11;200;39;11;5;3;9;8
DEFAULT;2003-04-28T22:30:00.000-05:00;Hombre;31;Sin dato;7;53;82;11;7;1;14;3
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Casado(a);7;26;8;13;7;1;11;3
DEFAULT;2003-04-29T14:00:00.000-05:00;Hombre;42;Casado(a);8;209;118;11;2;3;9;2
DEFAULT;2003-04-29T11:30:00.000-05:00;Mujer;34;Casado(a);13;159;12;4;2;3;3;2
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Casado(a);11;206;57;2;8;1;7;7
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Casado(a);1;134;4;4;11;4;13;6
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Casado(a);9;21;33;1;4;1;2;3
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Casado(a);6;130;13;4;3;1;7;6
DEFAULT;2003-04-29T14:00:00.000-05:00;Hombre;42;Casado(a);7;6;52;11;4;1;13;6
DEFAULT;2003-04-29T11:30:00.000-05:00;Mujer;34;Casado(a);1;26;104;10;11;3;4;5
DEFAULT;2003-04-29T11:30:00.000-05:00;Mujer;34;Sin dato;8;7;49;1;9;5;15;8
DEFAULT;2003-04-29T11:30:00.000-05:00;Mujer;34;Sin dato;12;111;58;9;11;4;8;4
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Sin dato;13;189;72;13;4;2;6;2
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Sin dato;4;86;27;8;8;4;14;7
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Sin dato;11;186;14;5;4;3;13;8
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Sin dato;3;183;21;8;9;2;12;3
DEFAULT;2003-04-29T14:00:00.000-05:00;Hombre;42;Sin dato;10;24;77;6;10;2;15;2
DEFAULT;2003-04-29T10:30:00.000-05:00;Hombre;38;Sin dato;10;212;14;6;8;3;5;5
DEFAULT;2003-04-29T14:00:00.000-05:00;Hombre;42;Sin dato;14;86;99;3;1;5;1;4
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Casado(a);4;131;77;7;11;1;5;1
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Casado(a);13;239;95;8;12;3;12;3
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Casado(a);14;193;108;11;11;3;14;5
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Casado(a);10;178;102;5;10;5;12;5
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Casado(a);6;194;52;8;5;2;14;2
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Sin dato;14;17;6;8;6;5;6;3
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Sin dato;3;30;38;3;4;4;7;8
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Sin dato;3;160;67;10;11;3;11;1
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Sin dato;2;47;39;1;11;5;13;8
DEFAULT;2003-04-30T10:30:00.000-05:00;Hombre;75;Sin dato;4;109;110;9;5;2;11;2
DEFAULT;2003-05-02T05:20:00.000-05:00;Mujer;62;Casado(a);14;156;48;1;6;1;5;7
DEFAULT;2003-05-02T05:20:00.000-05:00;Mujer;62;Sin dato;7;22;57;3;4;3;9;7
DEFAULT;2003-05-03T04:00:00.000-05:00;Hombre;68;Casado(a);13;101;50;8;12;3;15;8
DEFAULT;2003-05-03T23:10:00.000-05:00;Hombre;45;Casado(a);12;184;58;1;11;1;3;1
DEFAULT;2003-05-03T04:00:00.000-05:00;Hombre;68;Casado(a);3;157;17;11;2;5;16;6
DEFAULT;2003-05-03T23:10:00.000-05:00;Hombre;45;Sin dato;9;8;66;2;1;1;11;8
DEFAULT;2003-05-03T04:00:00.000-05:00;Hombre;68;Sin dato;12;61;62;9;1;4;10;7
DEFAULT;2003-05-03T04:00:00.000-05:00;Hombre;68;Sin dato;11;147;58;12;10;5;9;3
DEFAULT;2003-05-04T17:45:00.000-05:00;Hombre;51;Casado(a);6;235;54;9;7;1;16;8
DEFAULT;2003-05-04T17:00:00.000-05:00;Mujer;34;Soltero(a);6;53;23;6;1;2;3;6
DEFAULT;2003-05-04T17:45:00.000-05:00;Hombre;51;Casado(a);12;207;53;2;7;5;4;6
DEFAULT;2003-05-04T17:45:00.000-05:00;Hombre;51;Sin dato;7;119;4;10;12;4;2;3
DEFAULT;2003-05-04T17:45:00.000-05:00;Hombre;51;Sin dato;7;194;19;7;11;4;6;8
